mac_addr,drc_id,pressure_board_temp,pressure_env_port1,pressure_env_port2,pressure_env_port3,pressure_env_port4,latex_board_temp,latex_env_port1,latex_env_port2,latex_env_port3,latex_env_port4,qty,optional_field3,drc_percent_manual,thai_date_created,date_created,probe
846990580,B7:7B:1A:08:13:27,37.13,25260.21,57024.52,33142.37,41022.81,37.25,25165.08,56853.46,37205.92,35814.14,49.2,30,31.1,2024-08-22 09:27:26.206000,2024-08-22 02:27:26.206000,P1
846990580,B7:7B:1A:08:13:27,37.25,25262.55,57032.11,33156.53,41003.8,37.25,25167.71,56917.38,36741.53,36346.36,49.3,30,31.1,2024-08-22 09:28:15.973000,2024-08-22 02:28:15.973000,P1
846990580,B7:7B:1A:08:13:27,37.38,25256.79,57028.45,33120.32,41057.83,37.38,25174.53,56954.32,36267.41,36900.79,50.1,30,32.5,2024-08-22 09:29:30.930000,2024-08-22 02:29:30.930000,P1
846990580,B7:7B:1A:08:13:27,37.38,25264.34,57015.49,33142.52,41040.98,37.5,25156.91,56642.63,38502.97,34406.59,50.2,30,32.5,2024-08-22 09:30:14.333000,2024-08-22 02:30:14.333000,P1
846990580,B7:7B:1A:08:13:27,37.5,25264.18,57019.26,33134.21,41052.88,37.5,25181.92,56934.99,36412.54,36763.78,50.3,30,32.5,2024-08-22 09:30:50.987000,2024-08-22 02:30:50.987000,P1
846990580,B7:7B:1A:08:13:27,37.5,25266.2,57020.06,33119.79,41086.91,37.63,25184.24,57042.56,35552.47,37760.64,51.1,30,39.6,2024-08-22 09:31:27.663000,2024-08-22 02:31:27.663000,P1
846990580,B7:7B:1A:08:13:27,37.63,25276.18,57005.23,33133.82,41090.53,37.63,25178.51,56974.56,36256.36,36922.46,51.2,30,39.6,2024-08-22 09:32:17.925000,2024-08-22 02:32:17.925000,P1
846990580,B7:7B:1A:08:13:27,37.75,25273.6,57014.56,33116.91,41101.7,37.88,25180,56939.84,36423.28,36751.23,51.3,30,39.6,2024-08-22 09:33:07.667000,2024-08-22 02:33:07.667000,P1
846990580,B7:7B:1A:08:13:27,37.88,25259.66,57061.75,33381.95,40673.31,38,25161.8,55073.11,45010.17,28133.79,52.1,30,36.2,2024-08-22 09:34:29.821000,2024-08-22 02:34:29.821000,P1
846990580,B7:7B:1A:08:13:27,38.13,25279.63,57007.51,33145.74,41096.7,38.13,25162.41,54895.96,45615.68,27607.86,52.2,30,36.2,2024-08-22 09:35:17.169000,2024-08-22 02:35:17.169000,P1
846990580,B7:7B:1A:08:13:27,38.13,25279.96,56992.65,33088.93,41186.59,38.25,25167.63,54952.96,45456.41,27736.35,52.3,30,36.2,2024-08-22 09:36:17.619000,2024-08-22 02:36:17.619000,P1
846990580,B7:7B:1A:08:13:27,38.25,25284.7,56983.46,33098.5,41188.52,38.25,25166.65,55020.01,44889.79,28335.54,53.1,30,39,2024-08-22 09:36:59.261000,2024-08-22 02:36:59.261000,P1
846990580,B7:7B:1A:08:13:27,38.38,25277.44,56997.7,33150.14,41103.65,38.38,25172,54903.29,45287.27,28000.38,53.2,30,39,2024-08-22 09:37:33.653000,2024-08-22 02:37:33.653000,P1
846990580,B7:7B:1A:08:13:27,38.38,25278.04,56982.99,33098.02,41187.77,38.38,25171.81,54903.15,45237.89,28046.75,53.3,30,39,2024-08-22 09:38:14.709000,2024-08-22 02:38:14.709000,P1
846990580,B7:7B:1A:08:13:27,38.5,25271.24,57030,33434.07,40659.75,38.5,25163.65,54923.38,45569.91,27652.46,54.1,30,36.9,2024-08-22 09:39:23.323000,2024-08-22 02:39:23.323000,P1
846990580,B7:7B:1A:08:13:27,38.63,25282.68,56963.98,33070.02,41247.13,38.63,25166,54916.97,45549.08,27683.26,54.2,30,36.9,2024-08-22 09:40:10.737000,2024-08-22 02:40:10.737000,P1
846990580,B7:7B:1A:08:13:27,38.63,25285.53,56977.28,33109.95,41202.59,38.75,25173.99,54921.01,45532.38,27696.68,54.3,30,36.9,2024-08-22 09:40:54.457000,2024-08-22 02:40:54.457000,P1
846990580,B7:7B:1A:08:13:27,38.75,25282.92,56972.57,33103.67,41218.09,38.75,25165.1,55135.68,45145.56,27950.47,55.1,30,38.5,2024-08-22 09:41:43.159000,2024-08-22 02:41:43.159000,P1
846990580,B7:7B:1A:08:13:27,38.75,25285.65,56970.39,33088.58,41237.63,38.75,25150.25,55117.25,45192.19,27899.59,55.2,30,38.5,2024-08-22 09:42:38.390000,2024-08-22 02:42:38.390000,P1
846990580,B7:7B:1A:08:13:27,38.75,25285.62,56985.11,33102.16,41208.63,38.75,25156.54,55134.43,45181.87,27903.3,55.3,30,38.5,2024-08-22 09:43:15.724000,2024-08-22 02:43:15.724000,P1
846990580,B7:7B:1A:08:13:27,38.75,25280.37,56979.88,33091.82,41232.63,38.75,25166.27,54993.21,45293.76,27904.66,56.1,30,37.6,2024-08-22 09:44:00.780000,2024-08-22 02:44:00.780000,P1
846990580,B7:7B:1A:08:13:27,38.63,25285.71,56984.7,33131.27,41168.26,38.63,25166.27,55003.19,45297.47,27900.01,56.2,30,37.6,2024-08-22 09:44:41.987000,2024-08-22 02:44:41.987000,P1
846990580,B7:7B:1A:08:13:27,38.63,25279.17,56990.65,33130.63,41167.8,38.63,25167.69,54959.19,45449.41,27764.4,56.3,30,37.6,2024-08-22 09:45:32.529000,2024-08-22 02:45:32.529000,P1
846990580,B7:7B:1A:08:13:27,38.63,25281.5,56982.65,33155.2,41142.42,38.5,25169.72,54956.96,45427.07,27803.42,57.1,30,34,2024-08-22 09:46:19.708000,2024-08-22 02:46:19.708000,P1
846990580,B7:7B:1A:08:13:27,38.5,25281.81,56975.06,33110.67,41206.26,38.5,25165.62,54990.34,45337.54,27869.89,57.2,30,34,2024-08-22 09:47:11.317000,2024-08-22 02:47:11.317000,P1
846990580,B7:7B:1A:08:13:27,38.38,25282.16,56988.61,33118.88,41192.14,38.38,25151.31,55090.38,45496.54,27603.62,57.3,30,34,2024-08-22 09:48:52.910000,2024-08-22 02:48:52.910000,P1
846990580,B7:7B:1A:08:13:27,38.25,25281.64,56996.1,33110.53,41185.07,38.25,25151.79,54905.62,46158.7,27011.75,57.4,30,34,2024-08-22 09:49:40.780000,2024-08-22 02:49:40.780000,P1
846990580,B7:7B:1A:08:13:27,38.25,25283.62,56988.4,33107.77,41205.01,38.25,25155.09,54932.89,46067.86,27085.86,57.5,30,34,2024-08-22 09:50:14.841000,2024-08-22 02:50:14.841000,P1
846990580,B7:7B:1A:08:13:27,38.25,25275.1,57013.47,33159.1,41100.64,38.13,25277.97,57003.39,33166.68,41102.07,90.4,30,AIR2,2024-08-22 09:52:17.833000,2024-08-22 02:52:17.833000,P1
846990580,B7:7B:1A:08:13:27,38.13,25278.49,57002.41,33153.04,41122.25,38.13,25273.97,56998.15,33152.8,41124.18,90.5,30,AIR2,2024-08-22 09:56:23.135000,2024-08-22 02:56:23.135000,P1
846990580,B7:7B:1A:08:13:27,37.88,25261.96,57071.54,33348.2,40751.43,37.75,25255.86,57094.36,33405.95,40654.32,90.6,30,AIR2,2024-08-22 09:57:31.262000,2024-08-22 02:57:31.262000,P1
846990580,B7:7B:1A:08:13:27,37.63,25247.48,57087.09,33394.19,40643.86,37.5,25207.86,54552.71,45274.35,28380.2,80.4,30,FINGER2,2024-08-22 09:58:30.906000,2024-08-22 02:58:30.906000,P1
846990580,B7:7B:1A:08:13:27,37.5,25250.32,57089.76,33302.19,40782.01,37.38,25200.28,54508.77,45407.11,28282.53,80.5,30,FINGER2,2024-08-22 09:59:13.471000,2024-08-22 02:59:13.471000,P1
846990580,B7:7B:1A:08:13:27,37.25,25244.39,57077.46,33305.82,40784.08,37.25,25208.24,54522.63,45333.47,28369.83,80.6,30,FINGER2,2024-08-22 09:59:51.551000,2024-08-22 02:59:51.551000,P1
846990580,B7:7B:1A:08:13:27,37.13,25242.02,57090.4,33304.69,40753.03,37.13,25085.16,53885.54,51802.21,21824.54,10.11,30,WATER2,2024-08-22 10:00:30.585000,2024-08-22 03:00:30.585000,P1
846990580,B7:7B:1A:08:13:27,37.13,25258.7,57070.09,33147.77,41017.75,37,25091.03,53823.36,51961.3,21738.22,10.12,30,WATER2,2024-08-22 10:01:36.853000,2024-08-22 03:01:36.853000,P1
846990580,B7:7B:1A:08:13:27,37,25252.09,57058.01,33093.98,41092.04,36.88,25086,53820.38,51949.72,21726.73,10.13,30,WATER2,2024-08-22 10:02:25.072000,2024-08-22 03:02:25.072000,P1
846990580,B7:7B:1A:08:13:27,26.88,25112.41,57124.25,33100.88,40187.75,27,25117.29,57122.13,33101.93,40208.14,90.1,30,AIR1,2024-08-30 07:18:34.430000,2024-08-30 00:18:34.430000,P1
846990580,B7:7B:1A:08:13:27,27.38,25119.67,57110.47,33109.86,40200.54,27.5,25122.73,57113.11,33114.15,40203.46,90.2,30,AIR1,2024-08-30 07:20:06.762000,2024-08-30 00:20:06.762000,P1
846990580,B7:7B:1A:08:13:27,27.63,25118.28,57117.99,33115.09,40225.79,27.75,25122.16,57124.5,33123.54,40224.64,90.3,30,AIR1,2024-08-30 07:21:05.185000,2024-08-30 00:21:05.185000,P1
846990580,B7:7B:1A:08:13:27,27.75,25126.11,57113.11,33131.38,40212.09,27.75,25046.24,53772.09,51849.15,21547.59,10.7,30,WATER1,2024-08-30 07:22:08.711000,2024-08-30 00:22:08.711000,P1
846990580,B7:7B:1A:08:13:27,28,25125.04,57134.56,33229.72,40072.6,28,25040.46,53813.31,51737.46,21618.72,10.8,30,WATER1,2024-08-30 07:23:48.125000,2024-08-30 00:23:48.125000,P1
846990580,B7:7B:1A:08:13:27,28.13,25141.92,57117.3,33128.85,40254.77,28.13,25047.22,53795.98,51862.2,21504.36,10.9,30,WATER1,2024-08-30 07:24:33.235000,2024-08-30 00:24:33.235000,P1
846990580,B7:7B:1A:08:13:27,28.25,25141.88,57109.32,33068,40364.87,28.38,25094.14,55387.7,42933.88,29724.03,80.1,30,FINGER1,2024-08-30 07:25:42.190000,2024-08-30 00:25:42.190000,P1
846990580,B7:7B:1A:08:13:27,28.38,25148.1,57098.48,33047.49,40417.45,28.38,25089.06,55527.8,42639.36,29959.51,80.2,30,FINGER1,2024-08-30 07:26:18.208000,2024-08-30 00:26:18.208000,P1
846990580,B7:7B:1A:08:13:27,28.5,25148.18,57092.53,33061.86,40412.54,28.5,25092.21,55489.6,42713.98,29913.07,80.3,30,FINGER1,2024-08-30 07:26:52.581000,2024-08-30 00:26:52.581000,P1
846990580,B7:7B:1A:08:13:27,28.63,25157.94,57110.53,33037.63,40434.65,28.63,25074.3,55120.51,45407.72,27157.97,1.1,30,36,2024-08-30 07:27:55.095000,2024-08-30 00:27:55.095000,P1
846990580,B7:7B:1A:08:13:27,28.63,25164.87,57076.85,32958.81,40591.7,28.63,25064.17,55160.18,45241.26,27289.08,1.2,30,36,2024-08-30 07:28:41.373000,2024-08-30 00:28:41.373000,P1
846990580,B7:7B:1A:08:13:27,28.75,25162.71,57078.83,32936.91,40650.77,28.75,25073.45,55113.41,45429.11,27150.17,1.3,30,36,2024-08-30 07:29:21.360000,2024-08-30 00:29:21.360000,P1
846990580,B7:7B:1A:08:13:27,28.75,25172.16,57073.02,32954.85,40636.61,28.88,25078.13,55111.66,45400.61,27176.02,1.4,30,36,2024-08-30 07:30:12.360000,2024-08-30 00:30:12.360000,P1
846990580,B7:7B:1A:08:13:27,29,25173.42,57078.17,32926.44,40681.63,29,25075.08,55108.28,45443.59,27148.59,1.5,30,36,2024-08-30 07:30:52.278000,2024-08-30 00:30:52.278000,P1
846990580,B7:7B:1A:08:13:27,29,25175.73,57067.72,32950.61,40652.71,29,25084.48,55007.82,45132.32,27628.56,3.1,30,33.2,2024-08-30 07:32:06.858000,2024-08-30 00:32:06.858000,P1
846990580,B7:7B:1A:08:13:27,29.38,25173.68,57054.95,32908.18,40738.25,29.13,25097.78,54836.01,45698.94,27163.11,3.2,30,33.2,2024-08-30 07:33:12.961000,2024-08-30 00:33:12.961000,P1
846990580,B7:7B:1A:08:13:27,29.25,25168.79,57065.28,32950,40687.82,29.25,25105.6,54828.09,45708.41,27164.83,3.3,30,33.2,2024-08-30 07:34:20.071000,2024-08-30 00:34:20.071000,P1
846990580,B7:7B:1A:08:13:27,29.63,25175.38,57066.84,32912.16,40768.45,29.63,25107.68,54855.57,45646.01,27217.83,3.4,30,33.2,2024-08-30 07:35:02.375000,2024-08-30 00:35:02.375000,P1
846990580,B7:7B:1A:08:13:27,29.75,25186.17,57072.27,32913.89,40769,29.5,25117.88,54722.53,46004.73,26959.78,3.5,30,33.2,2024-08-30 07:36:10.769000,2024-08-30 00:36:10.769000,P1
846990580,B7:7B:1A:08:13:27,29.88,25183.61,57070.46,32978.35,40670.64,29.88,25088.17,55029.34,45746.35,26950.92,4.1,30,34.6,2024-08-30 07:37:04.360000,2024-08-30 00:37:04.360000,P1
846990580,B7:7B:1A:08:13:27,29.88,25184,57085.79,33002.77,40644.83,30,25097.33,55035.81,45774.12,26925.82,4.2,30,34.6,2024-08-30 07:38:22.151000,2024-08-30 00:38:22.151000,P1
846990580,B7:7B:1A:08:13:27,30.13,25190,57067.85,32999.57,40690.39,30.13,25098.89,55013.2,45858.59,26862.76,4.3,30,34.6,2024-08-30 07:39:42.703000,2024-08-30 00:39:42.703000,P1
846990580,B7:7B:1A:08:13:27,30.25,25194.86,57072.45,32992.52,40695.74,30.25,25097.03,55020.45,45811.63,26915.98,4.4,30,34.6,2024-08-30 07:40:24.512000,2024-08-30 00:40:24.512000,P1
846990580,B7:7B:1A:08:13:27,30.25,25193.69,57076.93,32994.25,40705.55,30.25,25111.43,55019.26,45841.58,26906.36,4.5,30,34.6,2024-08-30 07:41:02.790000,2024-08-30 00:41:02.790000,P1
846990580,B7:7B:1A:08:13:27,30.38,25197.46,57088.29,33019.44,40675.19,30.38,25118.17,54972.14,45576.71,27264.57,8.1,30,35.7,2024-08-30 07:42:03.077000,2024-08-30 00:42:03.077000,P1
846990580,B7:7B:1A:08:13:27,30.5,25200.16,57082.08,33014.19,40698.44,30.5,25122.12,54949.37,45633.87,27217.31,8.2,30,35.7,2024-08-30 07:42:46.744000,2024-08-30 00:42:46.744000,P1
846990580,B7:7B:1A:08:13:27,30.5,25205.78,57077.63,33009.02,40736.76,30.5,25120.36,54950.71,45660.59,27206.39,8.3,30,35.7,2024-08-30 07:43:33.318000,2024-08-30 00:43:33.318000,P1
846990580,B7:7B:1A:08:13:27,30.63,25205.84,57079.94,32981.97,40767.91,30.63,25121.41,54965.42,45543.87,27307.68,8.4,30,35.7,2024-08-30 07:44:25.688000,2024-08-30 00:44:25.688000,P1
846990580,B7:7B:1A:08:13:27,30.75,25211.6,57066.13,32987.49,40784.93,30.75,25126.05,54953.38,45611.97,27259.65,8.5,30,35.7,2024-08-30 07:45:40.731000,2024-08-30 00:45:40.731000,P1
846990580,B7:7B:1A:08:13:27,30.75,25206.8,57059.79,33021.12,40750.36,30.88,25156.89,57114.52,34339.41,38857.43,5.1,30,37.4,2024-08-30 07:47:20.249000,2024-08-30 00:47:20.249000,P1
846990580,B7:7B:1A:08:13:27,30.88,25212.85,57069.29,33057.22,40692.05,31,25159.52,57092.63,34436.04,38777.85,5.2,30,37.4,2024-08-30 07:47:59.351000,2024-08-30 00:47:59.351000,P1
846990580,B7:7B:1A:08:13:27,31,25204.45,57077.17,33083.06,40654.96,31,25173.15,57095.82,34246.41,39040.44,5.3,30,37.4,2024-08-30 07:48:36.400000,2024-08-30 00:48:36.400000,P1
846990580,B7:7B:1A:08:13:27,31.13,25213.18,57075.98,33089.43,40662.61,31.13,25159.64,57064.54,34726.09,38444.64,5.4,30,37.4,2024-08-30 07:49:14.452000,2024-08-30 00:49:14.452000,P1
846990580,B7:7B:1A:08:13:27,31.13,25213.28,57088.21,33084.16,40661.02,31.13,25170.77,57105.56,34236,39045.68,5.5,30,37.4,2024-08-30 07:50:07.340000,2024-08-30 00:50:07.340000,P1
846990580,B7:7B:1A:08:13:27,31.25,25212.35,57082.21,33041.82,40746.91,31.25,25168.6,57131.84,34225.75,39047.14,6.1,30,34.4,2024-08-30 07:50:56.529000,2024-08-30 00:50:56.529000,P1
846990580,B7:7B:1A:08:13:27,31.25,25212.96,57088.09,33129.13,40622,31.25,25115.63,55261.03,45259.65,27411.04,6.2,30,34.4,2024-08-30 07:52:05.142000,2024-08-30 00:52:05.142000,P1
846990580,B7:7B:1A:08:13:27,31.38,25212.34,57074.69,33083.84,40706.62,31.38,25123.24,55249.5,45238.47,27439.98,6.3,30,34.4,2024-08-30 07:52:56.040000,2024-08-30 00:52:56.040000,P1
846990580,B7:7B:1A:08:13:27,31.38,25213.46,57086.3,33066.42,40718.65,31.38,25120.53,55125.25,45690.53,27057.86,6.4,30,34.4,2024-08-30 07:54:07.082000,2024-08-30 00:54:07.082000,P1
846990580,B7:7B:1A:08:13:27,31.5,25217.63,57084.54,33077.07,40707.67,31.38,25114.25,55067.74,45869.25,26904.87,6.5,30,34.4,2024-08-30 07:54:46.607000,2024-08-30 00:54:46.607000,P1
846990580,B7:7B:1A:08:13:27,31.5,25216.08,57077.41,33060.35,40734.72,31.5,25134.94,54751.89,46322.07,26696.77,7.1,30,30.7,2024-08-30 07:55:34.780000,2024-08-30 00:55:34.780000,P1
846990580,B7:7B:1A:08:13:27,31.5,25220.65,57085.84,33087.95,40710.74,31.5,25141.78,54706.33,46491.18,26559.67,7.2,30,30.7,2024-08-30 07:56:37.504000,2024-08-30 00:56:37.504000,P1
846990580,B7:7B:1A:08:13:27,31.5,25211.64,57095.85,33130.48,40629.14,31.5,25140.75,54674.86,46549.53,26519.63,7.3,30,30.7,2024-08-30 07:57:45.598000,2024-08-30 00:57:45.598000,P1
846990580,B7:7B:1A:08:13:27,31.63,25222.4,57079.18,33080.03,40708.99,31.5,25150.54,54674.35,46566.64,26520.55,7.4,30,30.7,2024-08-30 07:58:28.842000,2024-08-30 00:58:28.842000,P1
846990580,B7:7B:1A:08:13:27,31.63,25219.63,57083.87,33090.5,40684.99,31.63,25138.39,54644.2,46616.39,26471.31,7.5,30,30.7,2024-08-30 07:59:34.605000,2024-08-30 00:59:34.605000,P1
846990580,B7:7B:1A:08:13:27,31.75,25221.78,57087.15,33107.59,40656.17,31.63,25121.52,55069.56,45906.15,26896.17,9.1,30,33,2024-08-30 08:01:28.374000,2024-08-30 01:01:28.374000,P1
846990580,B7:7B:1A:08:13:27,31.75,25221.43,57076.29,33133.98,40612.47,31.75,25125.84,54944.81,46168.46,26677.99,9.2,30,33,2024-08-30 08:02:19.404000,2024-08-30 01:02:19.404000,P1
846990580,B7:7B:1A:08:13:27,31.88,25217.68,57070.95,33054,40750.89,31.75,25130.93,54949.82,46168.04,26678.15,9.3,30,33,2024-08-30 08:02:56.700000,2024-08-30 01:02:56.700000,P1
846990580,B7:7B:1A:08:13:27,31.88,25222.37,57086.21,33111.98,40656.13,31.88,25128.01,54933.27,46245.71,26617.55,9.4,30,33,2024-08-30 08:03:57.531000,2024-08-30 01:03:57.531000,P1
846990580,B7:7B:1A:08:13:27,31.88,25220.42,57097.6,33126.22,40640.59,31.88,25124.66,54942.45,46224.4,26623.42,9.5,30,33,2024-08-30 08:04:30.097000,2024-08-30 01:04:30.097000,P1
846990580,B7:7B:1A:08:13:27,31.88,25219.93,57056.59,33077.48,40723.12,31.88,25130,55044.85,45574.88,27281.02,10.1,30,35.8,2024-08-30 08:05:43.901000,2024-08-30 01:05:43.901000,P1
846990580,B7:7B:1A:08:13:27,32,25212.7,57074.05,33132.02,40637.97,32.13,25122.68,55014.11,45656.28,27208.91,10.2,30,35.8,2024-08-30 08:07:56.886000,2024-08-30 01:07:56.886000,P1
846990580,B7:7B:1A:08:13:27,32.13,25218.06,57088.96,33200.63,40498.41,32.13,25126.18,55021.39,45684.91,27172.25,10.3,30,35.8,2024-08-30 08:09:02.261000,2024-08-30 01:09:02.261000,P1
846990580,B7:7B:1A:08:13:27,32.13,25216.25,57080.6,33093.48,40717.23,32.13,25133.95,55000.79,45734.71,27162.35,10.4,30,35.8,2024-08-30 08:09:41.382000,2024-08-30 01:09:41.382000,P1
846990580,B7:7B:1A:08:13:27,32.13,25221.01,57083.78,33095.66,40711.06,32.13,25126.03,55016.58,45686.9,27184.19,10.5,30,35.8,2024-08-30 08:10:19.494000,2024-08-30 01:10:19.494000,P1
846990580,B7:7B:1A:08:13:27,32.13,25215.17,57084.65,33117.31,40673.13,32.13,25123.6,55071.32,45785.54,27034.95,11.1,30,34.7,2024-08-30 08:10:54.157000,2024-08-30 01:10:54.157000,P1
846990580,B7:7B:1A:08:13:27,32.13,25219.78,57086.47,33088.16,40718.2,32.13,25119.48,55033.05,45910,26914.09,11.2,30,34.7,2024-08-30 08:11:57.310000,2024-08-30 01:11:57.310000,P1
846990580,B7:7B:1A:08:13:27,32.13,25214.49,57073.01,33104.04,40668.14,32.13,25123.83,55032.92,45890.09,26924.76,11.3,30,34.7,2024-08-30 08:13:08.824000,2024-08-30 01:13:08.824000,P1
846990580,B7:7B:1A:08:13:27,32.13,25224.2,57073.95,33074.22,40728.98,32.13,25118.38,55055.14,45790.06,27009.26,11.4,30,34.7,2024-08-30 08:14:08.131000,2024-08-30 01:14:08.131000,P1
846990580,B7:7B:1A:08:13:27,32.25,25217.88,57084.48,33113.63,40646.74,32.13,25120.2,55033.88,45896.67,26922.12,11.5,30,34.7,2024-08-30 08:14:51.615000,2024-08-30 01:14:51.615000,P1
846990580,B7:7B:1A:08:13:27,32.25,25214.02,57064.36,33097.02,40688.01,32.25,25148.47,55276.25,44561.41,28240.48,12.1,30,40.4,2024-08-30 08:16:02.366000,2024-08-30 01:16:02.366000,P1
846990580,B7:7B:1A:08:13:27,32.25,25216.37,57068.7,33055.11,40746.71,32.25,25130.87,55205.55,44794.42,28009.62,12.2,30,40.4,2024-08-30 08:17:08.450000,2024-08-30 01:17:08.450000,P1
846990580,B7:7B:1A:08:13:27,32.38,25215.98,57071.83,33074.15,40725.61,32.38,25139.63,55244.67,44776.41,28044.96,12.3,30,40.4,2024-08-30 08:18:08.080000,2024-08-30 01:18:08.080000,P1
846990580,B7:7B:1A:08:13:27,32.38,25221.61,57060.41,33083.8,40740.89,32.38,25126.69,55195.84,44842.27,27972.19,12.4,30,40.4,2024-08-30 08:18:53.812000,2024-08-30 01:18:53.812000,P1
846990580,B7:7B:1A:08:13:27,32.5,25225.5,57068.18,33060.34,40773.28,32.5,25139.33,55218.16,44855.66,27996.93,12.5,30,40.4,2024-08-30 08:19:48.359000,2024-08-30 01:19:48.359000,P1
846990580,B7:7B:1A:08:13:27,32.5,25243.75,57120.16,33081.05,40777.35,32.63,25132.67,55108.35,45097.28,27763.59,13.1,30,37.1,2024-08-30 08:20:41.941000,2024-08-30 01:20:41.941000,P1
846990580,B7:7B:1A:08:13:27,32.63,25218.03,57063.86,33091.77,40734.17,32.63,25137.05,55087.63,45169.1,27702.09,13.2,30,37.1,2024-08-30 08:21:25.477000,2024-08-30 01:21:25.477000,P1
846990580,B7:7B:1A:08:13:27,32.75,25226.25,57061.94,33065.59,40787.05,32.63,25142.84,55101.65,45206.82,27707.23,13.3,30,37.1,2024-08-30 08:22:11.488000,2024-08-30 01:22:11.488000,P1
846990580,B7:7B:1A:08:13:27,32.75,25227.86,57051.24,33036.83,40841.88,32.75,25139.06,55056.39,45265.01,27631.4,13.4,30,37.1,2024-08-30 08:22:59.003000,2024-08-30 01:22:59.003000,P1
846990580,B7:7B:1A:08:13:27,32.75,25229.45,57059.87,33101.15,40727.57,32.88,25130.21,55088.25,45218.28,27668.43,13.5,30,37.1,2024-08-30 08:23:46.004000,2024-08-30 01:23:46.004000,P1
846990580,B7:7B:1A:08:13:27,32.88,25230.5,57064.42,33117.96,40723.56,32.88,25142.5,55063.03,45267.52,27629.65,14.1,30,37,2024-08-30 08:24:32.155000,2024-08-30 01:24:32.155000,P1
846990580,B7:7B:1A:08:13:27,32.88,25229.71,57058.99,33068.05,40796.34,32.88,25136.08,54991.68,45464.87,27475.65,14.2,30,37,2024-08-30 08:25:18.290000,2024-08-30 01:25:18.290000,P1
846990580,B7:7B:1A:08:13:27,33,25229.33,57067.03,33090.25,40764.11,33,25136.18,55006.78,45505.28,27453.34,14.3,30,37,2024-08-30 08:26:13.326000,2024-08-30 01:26:13.326000,P1
846990580,B7:7B:1A:08:13:27,33,25217.89,57078.62,33130.7,40697.75,33,25143.98,54993.37,45482.73,27451.48,14.4,30,37,2024-08-30 08:26:52.737000,2024-08-30 01:26:52.737000,P1
846990580,B7:7B:1A:08:13:27,33.13,25232.01,57056.5,33076.21,40799.8,33.13,25139.27,55002.64,45465.99,27472.2,14.5,30,37,2024-08-30 08:27:57.018000,2024-08-30 01:27:57.018000,P1
846990580,B7:7B:1A:08:13:27,33.13,25235.7,57058.73,33098.93,40771.84,33.13,25138.55,54947.16,45631.63,27339.63,15.1,30,34.6,2024-08-30 08:28:53.624000,2024-08-30 01:28:53.624000,P1
846990580,B7:7B:1A:08:13:27,33.25,25230.71,57052.74,33093.83,40777.68,33.13,25143.67,54935.49,45707.69,27273.28,15.2,30,34.6,2024-08-30 08:29:33.679000,2024-08-30 01:29:33.679000,P1
846990580,B7:7B:1A:08:13:27,33.13,25230.1,57076.6,33120.5,40739.46,33.25,25151.04,54898.27,45881.22,27123.81,15.3,30,34.6,2024-08-30 08:30:12.441000,2024-08-30 01:30:12.441000,P1
846990580,B7:7B:1A:08:13:27,33.25,25232.14,57073.81,33141.24,40710.53,33.25,25147.01,54882.29,45918.97,27092.91,15.4,30,34.6,2024-08-30 08:30:52.369000,2024-08-30 01:30:52.369000,P1
846990580,B7:7B:1A:08:13:27,33.25,25232.05,57065.66,33139.75,40716.94,33.38,25146.15,54865.19,45964.34,27061.87,15.5,30,34.6,2024-08-30 08:31:35.657000,2024-08-30 01:31:35.657000,P1
846990580,B7:7B:1A:08:13:27,33.25,25233.49,57068.02,33148.22,40706.46,33.5,25140.78,54970.82,45648.32,27303.84,16.1,30,36.3,2024-08-30 08:37:04.204000,2024-08-30 01:37:04.204000,P1
846990580,B7:7B:1A:08:13:27,33.63,25232.37,57049.8,33143.96,40719.78,33.63,25143.49,55017.61,45493.39,27445.28,16.2,30,36.3,2024-08-30 08:38:00.436000,2024-08-30 01:38:00.436000,P1
846990580,B7:7B:1A:08:13:27,33.63,25232.41,57045.21,33122.38,40760.87,33.63,25140.36,55003.48,45541.59,27410.17,16.3,30,36.3,2024-08-30 08:38:56.920000,2024-08-30 01:38:56.920000,P1
846990580,B7:7B:1A:08:13:27,33.75,25238.2,57061.77,33126.16,40761.32,33.75,25144.62,54987.52,45600.7,27358.37,16.4,30,36.3,2024-08-30 08:39:42.448000,2024-08-30 01:39:42.448000,P1
846990580,B7:7B:1A:08:13:27,33.75,25236.09,57044.41,33146.68,40754.33,33.75,25150,54964.47,45700.19,27270.85,16.5,30,36.3,2024-08-30 08:40:33.612000,2024-08-30 01:40:33.612000,P1
846990580,B7:7B:1A:08:13:27,33.75,25241.13,57056.45,33151.67,40735.29,33.75,25154.98,55146.05,44891.41,28031.45,17.1,30,33.1,2024-08-30 08:41:31.214000,2024-08-30 01:41:31.214000,P1
846990580,B7:7B:1A:08:13:27,33.75,25239.4,57045.45,33141.65,40767.59,33.88,25152.2,54799.69,46065.24,27029.48,17.2,30,33.1,2024-08-30 08:42:13.554000,2024-08-30 01:42:13.554000,P1
846990580,B7:7B:1A:08:13:27,33.88,25243.43,57051.02,33122.91,40800.63,33.88,25152.97,54814.27,46061.12,27032.74,17.3,30,33.1,2024-08-30 08:42:54.875000,2024-08-30 01:42:54.875000,P1
